日期,最新值,涨跌幅,近3月涨跌幅,近6月涨跌幅,近1年涨跌幅,近2年涨跌幅,近3年涨跌幅
2022-09-15,1141.19,-0.60878956,-0.24911716,2.89983138,0.0,6.76102982,5.03069404
2022-09-16,1140.26,-0.08149388,0.4386583,2.76223178,-0.08149388,6.77991497,5.30758503
2022-09-17,1155.2,1.31022749,1.78152919,2.48675887,0.0,7.24597317,6.72579453
2022-09-18,1146.08,-0.78947368,1.74264282,1.26707548,0.0,5.77279817,6.35683662
2022-09-19,1139.92,-0.53748429,-0.76261448,0.37246079,0.0,5.11697389,4.83661814
2022-09-20,1137.13,-0.24475402,-0.84580975,1.84773847,0.0,5.49983764,4.07559949
2022-09-21,1136.87,-0.02286458,0.17711436,0.13564338,0.0,4.94991922,4.22446117
2022-09-22,1141.0,0.36327812,0.69897977,2.95046468,0.0,5.63641077,4.68466154
2022-09-23,1145.08,0.35758107,0.46588347,0.03319647,0.0,5.65028048,4.75432482
2022-09-24,1144.66,-0.03667866,0.5905408,1.3332153,0.0,6.50476855,5.83710114
2022-09-25,1133.35,-0.98806633,0.31332702,0.55362831,0.0,4.82334443,4.25539744
2022-09-26,1137.47,0.36352407,1.16779622,0.46102892,0.0,5.36715052,5.16841259
2022-09-27,1135.36,-0.1854994,-0.24250518,0.49301198,0.0,4.33472096,4.38076325
2022-09-28,1143.18,0.68876832,1.20219547,0.81930346,0.0,5.39135245,5.90687591
2022-09-29,1138.54,-0.40588534,0.49074123,1.60002142,0.0,5.35891101,4.78776277
2022-09-30,1130.9,-0.67103483,-0.28567902,-0.92165899,0.0,4.76437511,4.08172657
2022-10-01,1147.89,1.50234327,1.47721848,1.5238887,1.50234327,6.33829565,6.06122204
2022-10-02,1142.52,-0.46781486,1.12765317,1.14376771,1.02750022,5.8408293,5.16374883
2022-10-03,1141.49,-0.09015159,-0.13036099,0.32166492,0.93642232,5.7454121,5.37738636
2022-10-04,1138.82,-0.23390481,-0.18231221,-0.23040869,0.0,5.4980685,5.68604705
2022-10-05,1153.85,1.31978715,2.65112762,2.33612119,0.0,6.26726837,6.84983517
2022-10-06,1144.44,-0.81553061,0.44586434,0.58711855,0.0,6.51105651,5.15367299
2022-10-07,1133.76,-0.93320751,-0.43295366,-0.64062678,0.0,5.55146956,3.87744631
2022-10-08,1130.97,-0.24608383,-0.52684351,-1.39240065,0.0,4.35131619,3.84731927
2022-10-09,1150.01,1.68351061,2.019978,-0.4966472,0.0,7.17907137,6.37701536
2022-10-10,1132.58,-1.51563899,-0.44215504,-1.48994094,0.0,4.93069967,3.7256159
2022-10-11,1132.85,0.02383938,-0.0617529,-0.28518867,0.0,5.46085888,4.80133216
2022-10-12,1143.52,0.94187227,0.81105861,-0.76195435,0.0,6.87502337,4.86102833
2022-10-13,1141.15,-0.20725479,1.51586589,-1.51972799,0.0,6.0045889,4.71860002
2022-10-14,1140.1,-0.09201244,0.51044247,-0.58336749,0.0,6.46980818,4.81750483
2022-10-15,1141.57,0.12893606,0.20188366,0.02190446,0.0,7.11323375,5.90685592
2022-10-16,1136.43,-0.4502571,0.76788707,-0.08088979,0.0,6.93396315,4.61474731
2022-10-17,1138.2,0.1557509,0.03867248,-0.10619531,0.0,5.24369157,4.46994034
2022-10-18,1133.94,-0.37427517,0.23158788,-1.44622712,0.0,5.49064116,4.82168278
2022-10-19,1140.5,0.57851385,-0.54415125,-1.36557438,0.0,6.14930707,5.04453225
2022-10-20,1136.54,-0.34721613,1.23184081,-0.47375104,0.0,4.99214781,4.25250876
2022-10-21,1132.83,-0.32642934,-0.61674241,-0.75170184,0.0,5.14088952,4.96455872
2022-10-22,1135.67,0.25069958,-0.19948328,-0.16877785,0.0,5.67419442,4.41886338
2022-10-23,1140.9,0.4605211,0.50388485,-0.17674028,0.0,5.83978849,5.45434379
2022-10-24,1143.32,0.21211324,0.3616573,-0.90744416,0.0,4.77351246,5.91592092
2022-10-25,1141.24,-0.18192632,1.7338361,0.40293491,0.0,5.35236231,4.96670468
2022-10-26,1137.71,-0.30931268,-0.53069646,1.10730949,0.0,5.49785798,5.72530434
2022-10-27,1131.05,-0.58538643,-0.34977357,-0.97358537,0.0,5.49855424,4.16743415
2022-10-28,1139.17,0.71791698,-0.62460199,-0.05088835,0.0,5.64107795,4.62619398
2022-10-29,1138.56,-0.05354776,0.09758671,1.69800366,0.0,5.32957121,4.17501578
2022-10-30,1140.74,0.19146993,0.06052366,0.16067995,0.0,5.52538829,5.00087444
2022-10-31,1145.33,0.40237039,1.8840902,0.56369687,0.0,6.14735867,6.05791223
2022-11-01,1138.46,-0.59982712,0.6720549,-1.27989456,0.0,5.66048243,4.76497221
2022-11-02,1143.69,0.45939251,0.28937469,0.19097511,0.0,7.31517364,4.73735302
2022-11-03,1144.6,0.07956702,0.65868737,0.27508629,0.0,5.46781416,5.98442549
2022-11-04,1149.97,0.46915953,0.46126025,0.80205466,0.0,5.02680537,6.43041583
2022-11-05,1144.29,-0.49392593,1.3282682,0.20403517,0.0,4.53860279,5.45382496
2022-11-06,1142.43,-0.16254621,0.39898408,2.61378028,0.0,4.90537277,4.82836458
2022-11-07,1146.86,0.38776993,1.44355795,1.9938814,0.0,5.83697087,6.02973263
2022-11-08,1134.49,-1.07859721,0.77458095,-0.49031647,0.0,4.44000516,4.86089287
2022-11-09,1134.39,-0.00881453,-0.48861364,0.05909748,0.0,4.06483928,4.27337071
2022-11-10,1147.96,1.19623763,1.47981825,1.45649945,0.0,4.79346387,5.62558657
2022-11-11,1155.1,0.62197289,2.05596247,1.81129082,0.0,6.87157092,5.93943174
2022-11-12,1139.04,-1.39035581,0.78394592,0.0017559,0.0,5.1463597,4.78459656
2022-11-13,1148.89,0.86476331,1.44634484,1.27197081,0.0,5.48791685,6.85162106
2022-11-14,1147.56,-0.11576391,0.70290904,0.97138634,0.0,6.06699201,5.92894132
2022-11-15,1161.23,1.19122312,2.20025875,1.74892882,0.0,5.44366555,6.65619604
2022-11-16,1133.51,-2.387124,-1.08901474,-0.46627211,0.0,2.7223214,4.75481951
2022-11-17,1138.93,0.47816076,0.9224471,0.00965912,0.0,4.21173026,5.82884222
2022-11-18,1149.68,0.94386837,1.55196933,2.641752,0.0,4.11221893,5.49458616
2022-11-19,1152.28,0.22614989,2.39030372,1.99605215,0.0,5.00282491,5.8147223
2022-11-20,1130.66,-1.87628007,-1.96051228,-0.28925693,0.0,2.59234727,4.69655722
2022-11-21,1144.83,1.25325031,0.53480162,0.99955889,0.0,4.62999351,6.03223118
2022-11-22,1140.31,-0.39481844,-1.23081454,-2.8390549,0.0,5.03573929,6.11187106
2022-11-23,1144.03,0.32622708,0.80980579,0.10938238,0.0,3.38616975,6.08488423
2022-11-24,1145.11,0.09440312,0.76468207,-1.57550024,0.0,5.16112443,6.22541744
2022-11-25,1142.65,-0.21482652,0.03677018,1.3616606,0.0,4.52724212,5.49908133
2022-11-26,1148.73,0.53209644,2.60090567,0.68718281,0.0,5.8230157,5.56433678
2022-11-27,1137.38,-0.98804767,-0.45162533,-1.47265199,0.0,4.07847659,4.31999119
2022-11-28,1149.42,1.05857321,0.74236382,-0.13466902,0.0,5.98128256,5.50073888
2022-11-29,1143.14,-0.54636251,-0.16942048,-0.82161356,0.0,4.85214265,6.19043196
2022-11-30,1144.81,0.14608884,0.45188916,1.39676185,0.0,3.84517697,5.6224455
2022-12-01,1156.1,0.98618985,1.67002313,1.73264931,0.0,5.62428052,6.08855242
2022-12-02,1137.62,-1.59847764,0.46274219,-0.77626208,0.0,3.40871905,5.6393875
2022-12-03,1142.95,0.468522,0.14983702,1.10396561,0.0,2.99908982,5.10561599
2022-12-04,1162.88,1.74373332,2.44645893,1.39332113,0.0,6.7322607,7.46213486
2022-12-05,1147.01,-1.36471519,1.21242069,0.51527871,0.0,4.57023558,6.21249722
2022-12-06,1141.81,-0.45335263,0.04731571,-1.15054974,0.0,5.34080006,5.86626365
2022-12-07,1131.07,-0.94061184,-1.01949734,-0.25925697,0.0,4.39329192,4.34802664
2022-12-08,1143.22,1.07420407,0.35111743,0.37843201,0.0,4.52106019,6.82901303
2022-12-09,1133.3,-0.8677245,-0.47772099,-0.86252143,0.0,3.61789473,4.3400604
2022-12-10,1136.25,0.26030177,-0.5296332,1.05209797,0.0,4.53851249,5.36345175
2022-12-11,1151.26,1.3210121,0.91424664,1.87600658,0.0,5.47020292,6.79789978
2022-12-12,1151.01,-0.02171534,1.17879747,0.7175296,0.0,5.80789278,5.80594751
2022-12-13,1151.54,0.04604652,1.30107763,-0.01128796,0.0,4.89620055,6.74267705
2022-12-14,1151.69,0.01302603,0.3057012,1.55459147,0.0,4.8029411,6.317043
2022-12-15,1142.4,-0.80664068,0.10602967,-0.14335163,-0.80664068,4.69687944,5.87875474
2022-12-16,1147.17,0.41754202,0.60600214,1.04731872,0.0,4.32706736,5.94868669
2022-12-17,1156.17,0.78453934,0.08396814,1.86699325,0.0,4.64876314,6.62430603
2022-12-18,1152.57,-0.31137289,0.5662781,2.31878912,0.0,5.43373858,7.17294478
2022-12-19,1156.58,0.34791813,1.46150607,0.68774593,0.0,5.5543387,7.39402943
2022-12-20,1153.14,-0.29742863,1.40793049,0.55021232,0.0,3.51532343,5.89855911
2022-12-21,1156.7,0.30872227,1.74426276,1.92446645,0.0,3.63209576,6.66531418
2022-12-22,1146.29,-0.89997406,0.4636284,1.16584884,0.0,4.33813022,5.81073347
2022-12-23,1133.99,-1.0730269,-0.96849128,-0.50711986,0.0,3.21855402,5.26418387
2022-12-24,1147.15,1.16050406,0.21753184,0.80935726,0.0,4.77308223,6.19694319
2022-12-25,1145.13,-0.17608857,1.03939648,1.35598021,0.0,3.36974183,6.11013816
2022-12-26,1144.56,-0.04977601,0.62331314,1.79838839,0.0,2.46915791,5.06044445
2022-12-27,1147.15,0.22628783,1.03843715,0.7934137,0.0,4.16420743,7.11117751
2022-12-28,1158.54,0.99289544,1.34362043,2.56196884,0.0,5.02964481,7.23846197
2022-12-29,1160.94,0.20715728,1.96743197,2.46782821,0.0,4.17343395,6.99809218
2022-12-30,1145.5,-1.32995676,1.29100716,1.00164001,0.0,3.60046668,5.7749132
2022-12-31,1154.59,0.79353994,2.09479176,1.80312836,0.0,5.23346428,5.78690342
2023-01-01,1075.92,-6.81367412,-6.26976452,-4.88516416,-6.93538621,-2.10632626,-1.4273935
2023-01-02,1069.12,-0.63201725,-6.4243952,-5.36918692,-6.0213428,-1.69553864,-2.00909224
2023-01-03,1067.97,-0.1075651,-6.44070469,-6.56266951,-7.44290852,-2.20860918,-2.08757357
2023-01-04,1070.48,0.23502533,-6.00094835,-6.1723201,-6.30536008,-1.42637458,-0.98050098
2023-01-05,1070.89,0.03830058,-7.1898427,-4.72932699,-6.19147315,-2.08379051,-0.63651125
2023-01-06,1070.35,-0.05042535,-6.47390864,-6.05690914,-6.31673844,-2.00234385,-0.86689945
2023-01-07,1069.65,-0.06539917,-5.6546359,-6.06310761,-6.72985534,-1.82193667,-1.51731377
2023-01-08,1072.59,0.27485626,-5.16194064,-5.6615888,-7.56562505,-2.35244849,-0.66219645
2023-01-09,1070.65,-0.1808706,-6.90080956,-5.02022639,-5.02949395,-2.8430643,-1.68503214
2023-01-10,1070.73,0.0074721,-5.46098289,-5.87899192,-5.52104474,-2.36089074,-1.3161169
2023-01-11,1069.54,-0.11113913,-5.58855983,-5.64686163,-5.98442362,-0.81055014,-0.98318768
2023-01-12,1073.45,0.36557773,-6.12757101,-5.36621059,-6.96797677,-0.93486406,-0.28332559
2023-01-13,1068.81,-0.43225115,-6.33921921,-4.91944739,-6.4515282,-1.62635299,-3.10324195
2023-02-13,1082.05,1.23876086,-5.81778934,-4.4555898,-4.33564084,-0.09786633,-0.0729563
2023-02-14,1070.48,-1.06926667,-6.71686012,-6.06116449,-5.35854795,-1.16608655,-1.14144287
2023-02-15,1067.97,-0.23447425,-8.0311394,-6.00758649,-5.58045779,-1.39782663,-1.37324074
2023-02-16,1069.12,0.10768093,-5.68058509,-6.70773741,-5.47878595,-1.29165089,-1.26703853
2023-02-17,1075.92,0.63603711,-5.53238566,-4.66097189,-4.87759595,-0.66382916,-0.63906025
2023-02-18,1075.87,-0.00464719,-6.42004732,-4.96771515,-4.88201646,-0.66844549,-0.64367774
2023-02-19,1071.96,-0.36342681,-6.970528,-4.74684107,-5.22770071,-1.02944299,-1.00476525
2023-02-20,1071.83,-0.01212732,-5.20315568,-7.06165946,-5.23919405,-1.04144547,-1.01677071
2023-02-21,1070.49,-0.12501983,-6.49354053,-5.99346646,0.37223868,-1.16516328,-1.14051937
2023-02-22,1073.18,0.25128679,-5.88699564,-7.04535218,-2.89809177,-0.91680439,-0.89209856
2023-02-23,1071.79,-0.12952161,-6.31451972,-5.55584928,-0.39218966,-1.04513854,-1.0204647
2023-02-24,1074.87,0.28736973,-6.13390853,-5.41613136,-0.66355529,-0.76077222,-0.73602748
2023-02-25,1075.59,0.06698484,-5.86881372,-5.83420152,-2.13100882,-0.69429698,-0.66953567
2023-02-26,1071.74,-0.35794308,-6.70218415,-4.27559597,-1.49901199,-1.04975487,-1.02508219
2023-02-27,1073.8,0.1922108,-5.59004027,-6.01641956,-2.15142927,-1.05505644,-0.83484171
2023-02-28,1070.73,-0.28590054,-6.47094278,-6.04829511,-0.63015072,-0.63015072,-1.11835544
2023-03-01,1082.05,1.05722264,-6.40515526,-4.84209971,0.0,0.0,-0.66100528
2023-03-02,1099.01,1.56739522,-3.39392767,-2.94689062,0.0,0.0,1.7347515
2023-03-03,1088.05,-0.99726117,-4.80335973,-4.66071992,0.0,0.0,0.93509096
2023-03-04,1097.41,0.86025458,-5.62998762,-3.32126402,0.0,0.0,1.44109001
2023-03-05,1094.79,-0.23874395,-4.5527066,-3.39548387,0.0,0.0,1.10357948
2023-03-06,1095.2,0.0374501,-4.08211524,-4.03673101,0.0,0.0,1.14144287
2023-03-07,1086.66,-0.77976625,-3.9263706,-4.9058387,0.0,0.0,0.28054115
2023-03-08,1081.57,-0.46840778,-5.39266283,-5.06047998,0.0,0.0,-0.57728547
2023-03-09,1095.04,1.24541176,-3.37598165,-3.83757486,0.0,0.0,0.79528719
2023-03-10,1086.18,-0.80910286,-4.40660066,-4.91289504,0.0,-0.80910286,0.53405652
2023-03-11,1091.14,0.45664623,-5.22210448,-4.35560075,0.0,0.0,0.66888706
2023-03-12,1088.2,-0.26944297,-5.45694651,-4.34247539,0.0,0.0,0.88910728
2023-03-13,1136.33,4.4229002,-1.32083992,-0.03694744,0.0,0.0,5.1320245
2023-03-14,1117.37,-1.66852939,-2.97996857,-2.68337717,0.0,0.0,2.90658587
2023-03-15,1109.03,-0.74639555,-2.92104342,-2.81811092,0.0,0.0,2.48204996
2023-03-16,1109.61,0.05229795,-3.2741442,-2.68798344,0.0,0.25479088,2.30591923
2023-03-17,1127.17,1.58253801,-2.50828165,-2.42641967,0.0,0.0,3.44330748
2023-03-18,1131.74,0.40544017,-1.8072655,-1.25122156,0.0,0.0,4.71898884
2023-03-19,1135.69,0.34902009,-1.80618721,-0.37107867,0.0,0.0,4.68636217
2023-03-20,1116.5,-1.68972167,-3.17741124,-1.81421649,0.0,0.0,2.75264819
2023-03-21,1135.33,1.68652038,-1.84749719,-0.13545964,0.0,0.50014163,4.04703208
2023-03-22,1108.3,-2.38080558,-3.31417006,-2.8659071,0.0,0.0,2.04401068
2023-03-23,1144.7,3.2843093,0.94445277,-0.03318545,0.0,0.10931829,5.82318736
2023-03-24,1129.6,-1.31912291,-1.52987839,-1.31567452,0.0,0.29388523,5.06147808
2023-03-25,1127.11,-0.22043201,-1.57362046,-0.55058014,0.0,0.0,4.59058684
2023-03-26,1132.25,0.45603357,-1.07552247,-0.4589132,0.0,0.08485888,5.5622372
2023-03-27,1129.79,-0.2172665,-1.51331561,-0.49059329,0.0,0.04073212,5.93436474
2023-03-28,1133.89,0.3628993,-2.12767794,-0.81264543,0.0,0.0,7.13145189
2023-03-29,1120.61,-1.17118945,-3.47390907,-1.5748239,0.0,0.0,3.82459489
2023-03-30,1128.52,0.70586556,-1.48232213,-0.21045185,0.0,0.0,5.17525792
2023-03-31,1141.42,1.14309006,-1.14066465,0.93023256,0.0,0.0,6.3259774
2023-04-01,1130.66,-0.94268543,5.08773887,-1.50101491,0.0,0.0,5.95037295
2023-04-12,1152.3,1.91392638,7.34547487,0.76780467,0.0,0.0,7.58802274
2023-05-01,1131.18,-1.83285603,5.83546187,-0.63946032,-1.91117046,-0.67871913,5.64962781
2023-05-02,1129.78,-0.12376456,5.70447507,-1.21623867,-1.02758627,-1.02758627,5.63430324
2023-05-03,1142.98,1.16836906,6.93949346,-0.14153416,0.13316279,0.13316279,7.44514843
2023-05-04,1140.9,-0.18198044,6.7448845,-0.78871623,0.0070125,0.0070125,6.27456825
2023-05-05,1124.05,-1.4769042,5.16836482,-1.76878239,-1.56835616,-1.56835616,3.91033048
2023-05-06,1139.36,1.36203906,6.60079902,-0.26872544,2.33803095,2.33803095,5.69790526
2023-05-07,1138.69,-0.05880494,6.53811248,-0.71237989,1.2672975,1.2672975,7.46819434
2023-05-08,1136.96,-0.15192897,6.37625022,0.21771898,-0.27366501,-0.27366501,6.2956938
2023-05-09,1127.24,-0.85491134,5.46682759,-0.6302947,-0.5715697,-0.5715697,5.1157239
2023-05-10,1137.61,0.91994606,6.43706552,-0.90159936,0.5417683,0.5417683,6.82586485
2023-05-11,1133.55,-0.35688856,6.05720381,-1.86563934,-0.08814067,-0.08814067,4.61928934
2023-05-12,1134.32,0.06792819,6.12924655,-0.41438404,-0.41263542,-0.41263542,5.46418112
2023-05-13,1124.11,-0.90009874,3.88706622,-2.15686445,-0.91232833,-1.30902003,4.62189958
2023-05-14,1134.31,0.90738451,5.96274568,-1.15462372,-0.19445324,-0.41351337,5.20892269
2023-05-15,1139.27,0.43727023,6.6762175,-1.89109823,-0.17524337,0.02194869,7.5990971
2023-05-16,1127.77,-1.00941831,5.48582011,-0.50639165,-0.97030259,-0.98769117,6.24905788
2023-05-17,1137.76,0.88581892,5.74763923,-0.102728,-0.0930788,-0.0930788,5.80565966
2023-05-18,1131.32,-0.56602447,5.15396842,-1.59696611,1.00259801,1.00259801,5.79411985
2023-05-19,1146.74,1.36300958,6.97600657,-0.48078592,1.5056695,1.5056695,7.29530208
2023-05-20,1122.71,-2.09550552,4.74702145,-0.70312915,-0.99035222,-0.99035222,2.55962875
2023-05-21,1139.86,1.52755387,6.48021,-0.43412559,0.56109396,0.56109396,6.38480564
2023-05-22,1137.94,-0.16844174,6.03440243,-0.20783822,-3.04099248,-3.04099248,5.24105912
2023-05-23,1135.18,-0.24254354,5.91440487,-0.77358111,-0.66504489,-0.66504489,4.90527678
2023-05-24,1139.2,0.35412886,5.9849098,-0.51610762,-2.08347659,-2.08347659,4.23548142
2023-05-25,1121.79,-1.52826545,4.29531699,-1.82558089,-0.4887785,-0.4887785,2.83914853
2023-05-26,1143.78,1.96025994,6.72177954,-0.43091066,0.25331101,0.25331101,6.46746719
2023-05-27,1135.02,-0.76588155,5.7012479,-0.20749442,-1.67709073,-1.67709073,4.60146163
2023-05-28,1146.33,0.99645821,7.06060351,-0.26883124,-0.40313822,-0.40313822,5.47075547
2023-05-29,1137.45,-0.77464604,6.23126278,-0.49775181,-1.31527577,-1.31527577,5.05195105
2023-05-30,1140.05,0.22858148,6.47408777,-0.41578952,1.16781585,1.16781585,5.99298989
2023-05-31,1143.75,0.32454717,6.81964641,-0.09259178,1.30287678,1.30287678,5.99012149
2023-06-01,1131.18,-1.09901639,4.54045562,-2.15552288,-0.46022122,-0.46022122,4.54528651
2023-06-02,1129.78,-0.12376456,2.79979254,-0.68915807,-1.46007047,-1.46007047,4.36863158
2023-06-03,1142.98,1.16836906,5.04848123,0.00262479,1.10661937,1.10661937,5.10354213
2023-06-04,1140.9,-0.18198044,3.96296735,-1.89013484,-0.52314936,-0.52314936,6.00992362
2023-06-05,1124.05,-1.4769042,2.67265868,-2.00172623,-1.49676198,-1.49676198,3.96703541
2023-06-06,1139.36,1.36203906,4.03214025,-0.2145716,-1.36265258,-1.36265258,6.52604809
2023-06-07,1138.69,-0.05880494,4.78806618,0.67369836,0.41269477,0.41269477,5.92563652
2023-06-08,1136.96,-0.15192897,5.12125891,-0.54757614,-0.17121634,-0.17121634,5.57711951
2023-06-09,1127.24,-0.85491134,2.94053185,-0.53472161,-1.39263095,-1.39263095,3.73246954
2023-06-10,1137.61,0.91994606,4.73494264,0.11969197,1.17304922,1.17304922,5.75040669
2023-06-11,1133.55,-0.35688856,3.88676064,-1.53831454,0.30883316,0.30883316,4.04600402
2023-06-12,1134.32,0.06792819,4.23819151,-1.45003084,-0.74290564,-0.74290564,5.35447259
2023-06-13,1124.11,-0.90009874,-1.07539183,-2.38202755,-2.39304662,-2.39304662,4.56642667
2023-06-14,1134.31,0.90738451,1.51606003,-1.50908665,0.02204469,0.02204469,5.38682374
2023-06-15,1139.27,0.43727023,2.72670712,-0.27398459,-0.41694346,-0.41694346,5.94903748
2023-06-16,1127.77,-1.00941831,1.63661106,-1.69111814,-0.66151082,-0.66151082,4.39511613
2023-06-17,1137.76,0.88581892,0.9395211,-1.59232639,0.24493824,0.24493824,5.85684912
2023-06-18,1131.32,-0.56602447,-0.037111,-1.84370581,0.43233166,0.43233166,4.5698229
2023-06-19,1146.74,1.36300958,0.97297678,-0.85078421,-0.16888951,-0.16888951,5.62023358
2023-06-20,1122.71,-2.09550552,0.55620242,-2.63888166,-2.10318879,-2.10318879,4.37891057
2023-06-21,1139.86,1.52755387,0.39900293,-1.45586583,0.44058298,0.44058298,5.71290783
2023-06-22,1137.94,-0.16844174,2.67436615,-0.72843696,0.42891941,0.42891941,5.44780614
2023-06-23,1135.18,-0.24254354,-0.83165895,0.1049392,-0.40271283,-0.40271283,5.14820304
2023-06-24,1139.2,0.35412886,0.84985836,-0.69302184,0.1107264,-0.05001009,6.07570185
2023-06-25,1121.79,-1.52826545,-0.47200362,-2.03819654,-0.70985387,-1.57751125,2.98737664
2023-06-26,1143.78,1.96025994,1.01832634,-0.06814846,1.72901436,1.72901436,6.75664324
2023-06-27,1135.02,-0.76588155,0.46291789,-1.05740313,-0.27237901,-0.27237901,5.49787614
2023-06-28,1146.33,0.99645821,1.09710819,-1.05391268,1.48105524,1.48105524,6.24200634
2023-06-29,1137.45,-0.77464604,1.50275296,-2.02336038,0.39453477,0.39453477,5.74044808
2023-06-30,1140.05,0.22858148,-0.12002593,-1.25932149,0.52109969,0.52109969,5.88568563
2023-07-01,1131.18,-0.77803605,0.04599084,5.1360696,0.0,0.0,4.60522665
2023-07-02,1129.78,-0.12376456,-0.07783065,5.6738252,0.0,0.0,4.52022351
2023-07-03,1142.98,1.16836906,1.08962907,7.02360553,0.0,0.0,5.65538917
2023-07-04,1140.9,-0.18198044,0.90566572,6.57835737,0.0,0.0,5.46311703
2023-07-05,1124.05,-1.4769042,-0.5846143,4.96409529,0.0,0.0,3.90552782
2023-07-06,1139.36,1.36203906,0.76946208,6.44742374,0.0,0.0,4.52172796
2023-07-07,1138.69,-0.05880494,0.71020466,6.45444772,0.0,0.0,5.74660339
2023-07-08,1136.96,-0.15192897,0.55719668,6.00136119,0.0,0.0,5.84839965
2023-07-09,1127.24,-0.85491134,-0.3024782,5.28557418,0.0,0.0,5.41061176
2023-07-10,1137.61,0.91994606,0.61468523,6.24620586,0.0,0.0,5.68458408
2023-07-11,1133.55,-0.35688856,0.25560292,5.9848159,0.0,0.0,4.94084319
2023-07-12,1134.32,0.06792819,-1.56035755,5.67050165,0.0,0.0,5.79961572
2023-07-13,1124.11,-0.90009874,-2.44641152,5.17397854,0.0,0.0,4.65891422
2023-07-14,1134.31,0.90738451,-1.56122538,6.12831093,0.0,0.0,5.38682374
2023-07-15,1139.27,0.43727023,-1.13078191,6.59237844,0.0,0.0,6.55648774
2023-07-16,1127.77,-1.00941831,-2.12878591,5.51641545,0.0,0.0,4.80549412
2023-07-17,1137.76,0.88581892,-1.26182418,6.45109982,0.0,0.0,6.13828874
2023-07-18,1131.32,-0.56602447,-1.82070641,5.84856055,0.0,0.0,5.53752006
2023-07-19,1146.74,1.36300958,-0.48251323,7.29128657,0.0,0.0,7.85639714
2023-07-20,1122.71,-2.09550552,-2.56790766,5.04299174,0.0,0.0,3.16560381
2023-07-21,1139.86,1.52755387,-1.07957997,6.64758002,0.0,0.0,6.40665403
2023-07-22,1137.94,-0.16844174,-1.24620325,6.46794098,0.0,0.0,5.42826701
2023-07-23,1135.18,-0.24254354,-1.4857242,6.20970986,0.0,0.0,5.84231529
2023-07-24,1139.2,0.35412886,-1.13685672,6.5858291,0.0,0.0,5.91790247
2023-07-25,1121.79,-1.52826545,-2.64774798,4.9569147,0.0,0.0,4.68462752
2023-07-26,1143.78,1.96025994,-0.73939078,7.01434305,0.0,0.0,6.79850976
2023-07-27,1136.9,-0.60151428,-1.33645752,6.3706365,0.16563585,0.16563585,6.60902834
2023-07-28,1146.33,0.8294485,-0.51809425,7.25292615,0.0,0.0,5.78025081
2023-07-29,1137.45,-0.77464604,-1.28872689,6.4220956,0.0,0.0,6.22134232
2023-07-30,1140.05,0.22858148,-1.06309121,6.6653568,0.0,0.0,6.09063838
2023-07-31,1135.21,-0.42454278,-1.48312072,6.21251672,0.98385447,-0.74666667,6.00720902
2023-08-01,1153.22,1.58649061,1.94840786,7.89756832,1.97725625,1.97725625,7.24236056
2023-08-02,1141.51,-1.0154177,1.03825524,6.80195732,0.09821202,0.09821202,6.12379607
2023-08-03,1141.46,-0.00438016,-0.1329857,6.79727922,0.38254874,0.38254874,6.57193274
2023-08-04,1140.82,-0.05606854,-0.00701201,6.73739954,-0.3380828,-0.3380828,6.28988829
2023-08-05,1141.96,0.09992812,1.59334549,6.84406022,1.12194388,1.12194388,6.25058151
2023-08-06,1113.33,-2.50709307,-2.28461592,4.16538019,-2.15838086,-2.15838086,3.35886367
2023-08-07,1124.44,0.99790718,-1.25143806,5.204854,-0.53956516,-0.53956516,5.30633651
2023-08-08,1140.08,1.39091459,0.27441599,6.66816366,1.27112998,1.27112998,5.07068734
2023-08-09,1133.72,-0.55785559,0.5748554,6.07310935,-0.54738763,-0.54738763,5.23521331
2023-08-10,1131.48,-0.19757965,-0.53884899,5.86353047,0.02298403,0.02298403,5.03801487
2023-08-11,1134.55,0.27132605,0.08821843,6.1507658,0.24031878,0.24031878,5.4796813
2023-08-12,1139.02,0.39398881,0.41434516,6.56898794,0.78217629,0.78217629,6.35008076
2023-08-13,1134.46,-0.40034416,0.9207284,4.84358394,0.17218391,0.17218391,6.30048163
2023-08-14,1136.52,0.18158419,0.1948321,6.16919513,-0.26589443,-0.26589443,6.56040504
2023-08-15,1141.27,0.41794249,0.17555101,6.86348867,0.44357216,0.44357216,6.07682942
2023-08-16,1138.82,-0.21467313,0.97980971,6.51938043,-0.62565991,-0.62565991,6.65904919
2023-08-17,1138.82,0.0,0.09316552,5.84615957,0.91269982,0.91269982,6.52037676
2023-08-18,1120.09,-1.64468485,-0.99264576,4.11016201,-1.06173428,-1.06173428,4.35070198
2023-08-19,1129.73,0.86064513,-1.48333537,5.38919363,0.3865361,0.3865361,4.44795769
2023-08-20,1133.94,0.37265541,1.0002583,5.79476223,-1.6761036,-1.6761036,5.22535564
2023-08-21,1133.5,-0.03880276,-0.55796326,5.88608955,-0.46015772,-0.46015772,6.33108507
2023-08-22,1173.63,3.54036171,3.13636923,9.3600328,1.65523334,1.65523334,9.53967632
2023-08-23,1142.78,-2.62859675,0.66949735,6.62349901,0.6996581,0.6996581,5.92182706
2023-08-24,1163.44,1.80787203,2.12780899,8.24006624,2.37764207,2.37764207,8.15051684
2023-08-25,1127.3,-3.10630544,0.49117928,4.80759397,-1.30709227,-1.30709227,5.53859981
